address_key,address_natural_key,line1,line2,city,province_id,province_name,postal_code,country_code
1138,2134,Calle 6329,Piso 3 Dto C,Rosario,3,Santa Fe,2190,AR
1139,2135,Calle 1638,Piso 3 Dto A,Mendoza,4,Mendoza,6579,AR
1140,2136,Calle 8341,Piso 9 Dto A,La Plata,1,Buenos Aires,2782,AR
1141,2137,Calle 6955,,Villa Carlos Paz,2,Córdoba,4454,AR
1142,2138,Calle 661,Piso 2 Dto A,Santa Fe,3,Santa Fe,1081,AR
1143,2139,Calle 5614,Piso 5 Dto A,Mendoza,4,Mendoza,9660,AR
1144,2140,Calle 3830,,CABA,1,Buenos Aires,1874,AR
1145,2141,Calle 296,Piso 10 Dto A,Villa Carlos Paz,2,Córdoba,2062,AR
1146,2142,Calle 259,Piso 12 Dto B,CABA,1,Buenos Aires,3713,AR
1147,2143,Calle 9385,Piso 10 Dto C,Rafaela,3,Santa Fe,7158,AR
1148,2144,Calle 9907,Piso 10 Dto C,Rafaela,3,Santa Fe,2468,AR
1149,2145,Calle 6000,,Mar del Plata,1,Buenos Aires,3407,AR
1150,2146,Calle 349,,Villa Carlos Paz,2,Córdoba,3869,AR
1151,2147,Calle 4824,Piso 3 Dto B,CABA,1,Buenos Aires,1897,AR
1152,2148,Calle 9141,Piso 8 Dto A,Córdoba,2,Córdoba,2928,AR
1153,2149,Calle 7242,,Rosario,3,Santa Fe,6070,AR
1154,2150,Calle 3738,,San Rafael,4,Mendoza,6337,AR
1155,2151,Calle 2270,,Río Cuarto,2,Córdoba,5664,AR
1156,2152,Calle 1931,Piso 3 Dto C,Santa Fe,3,Santa Fe,6592,AR
1157,2153,Calle 6656,,CABA,1,Buenos Aires,8113,AR
1158,2154,Calle 6266,Piso 10 Dto B,Mar del Plata,1,Buenos Aires,7667,AR
1159,2155,Calle 245,Piso 9 Dto B,Mendoza,4,Mendoza,2609,AR
1160,2156,Calle 5140,,Rafaela,3,Santa Fe,5127,AR
1161,2157,Calle 8872,Piso 3 Dto A,Santa Fe,3,Santa Fe,9339,AR
1162,2158,Calle 483,,Córdoba,2,Córdoba,1016,AR
1163,2159,Calle 7115,Piso 10 Dto B,Río Cuarto,2,Córdoba,2025,AR
1164,2160,Calle 8256,,La Plata,1,Buenos Aires,4167,AR
1165,2161,Calle 786,,Rosario,3,Santa Fe,5575,AR
1166,2162,Calle 1199,,Mar del Plata,1,Buenos Aires,8424,AR
1167,2163,Calle 8550,Piso 4 Dto C,Rafaela,3,Santa Fe,7736,AR
1168,2164,Calle 3613,Piso 11 Dto B,La Plata,1,Buenos Aires,1275,AR
1169,2165,Calle 4613,,Mar del Plata,1,Buenos Aires,8356,AR
1170,2166,Calle 2131,Piso 10 Dto A,Villa Carlos Paz,2,Córdoba,1318,AR
1171,2167,Calle 8063,Piso 12 Dto C,Rafaela,3,Santa Fe,7299,AR
1172,2168,Calle 9860,,San Rafael,4,Mendoza,7509,AR
1173,2169,Calle 1101,,Villa Carlos Paz,2,Córdoba,8436,AR
1174,2170,Calle 5148,,CABA,1,Buenos Aires,4319,AR
1175,2171,Calle 1782,,Godoy Cruz,4,Mendoza,8606,AR
1176,2172,Calle 1666,,CABA,1,Buenos Aires,1007,AR
1177,2173,Calle 3899,Piso 9 Dto C,La Plata,1,Buenos Aires,3168,AR
1178,2174,Calle 5652,,Mar del Plata,1,Buenos Aires,4575,AR
1179,2175,Calle 8933,Piso 5 Dto B,Mar del Plata,1,Buenos Aires,1805,AR
1180,2176,Calle 783,Piso 3 Dto B,Santa Fe,3,Santa Fe,9360,AR
1181,2177,Calle 7065,,Mendoza,4,Mendoza,4874,AR
1182,2178,Calle 1665,,La Plata,1,Buenos Aires,3322,AR
1183,2179,Calle 8412,,Villa Carlos Paz,2,Córdoba,1229,AR
1184,2180,Calle 9651,,Villa Carlos Paz,2,Córdoba,4168,AR
1185,2181,Calle 2812,Piso 10 Dto C,La Plata,1,Buenos Aires,9049,AR
1186,2182,Calle 3796,,La Plata,1,Buenos Aires,9442,AR
1187,2183,Calle 6692,,La Plata,1,Buenos Aires,8366,AR
1188,2184,Calle 9644,Piso 9 Dto C,Mar del Plata,1,Buenos Aires,7599,AR
1189,2185,Calle 1001,,Mar del Plata,1,Buenos Aires,7636,AR
1190,2186,Calle 254,Piso 6 Dto A,Rosario,3,Santa Fe,9857,AR
1191,2187,Calle 2957,Piso 4 Dto C,CABA,1,Buenos Aires,6372,AR
1192,2188,Calle 5998,Piso 1 Dto B,La Plata,1,Buenos Aires,2718,AR
1193,2189,Calle 1194,,CABA,1,Buenos Aires,2191,AR
1194,2190,Calle 7483,Piso 10 Dto A,La Plata,1,Buenos Aires,4853,AR
1195,2191,Calle 4732,,Río Cuarto,2,Córdoba,3078,AR
1196,2192,Calle 9916,,Rosario,3,Santa Fe,9884,AR
1197,2193,Calle 4109,,San Rafael,4,Mendoza,5884,AR
1198,2194,Calle 8392,,Rafaela,3,Santa Fe,2376,AR
1199,2195,Calle 8941,,Mar del Plata,1,Buenos Aires,8231,AR
1200,2196,Calle 3855,Piso 9 Dto B,CABA,1,Buenos Aires,7397,AR
1201,2197,Calle 3060,Piso 1 Dto C,Mar del Plata,1,Buenos Aires,5503,AR
1202,2198,Calle 1041,Piso 12 Dto C,Rafaela,3,Santa Fe,9108,AR
1203,2199,Calle 2457,Piso 10 Dto C,Mar del Plata,1,Buenos Aires,9287,AR
1204,2200,Calle 2122,,Córdoba,2,Córdoba,9092,AR
1205,2201,Calle 5215,,Rafaela,3,Santa Fe,7530,AR
1206,2202,Calle 6041,Piso 1 Dto C,Córdoba,2,Córdoba,1489,AR
1207,2203,Calle 6242,Piso 12 Dto C,Santa Fe,3,Santa Fe,8481,AR
1208,2204,Calle 2752,,CABA,1,Buenos Aires,6613,AR
1209,2205,Calle 8579,Piso 7 Dto B,CABA,1,Buenos Aires,4213,AR
1210,2206,Calle 4820,,Mar del Plata,1,Buenos Aires,3180,AR
1211,2207,Calle 6413,,Villa Carlos Paz,2,Córdoba,6573,AR
1212,2208,Calle 5372,Piso 3 Dto C,CABA,1,Buenos Aires,8918,AR
1213,2209,Calle 6375,,Godoy Cruz,4,Mendoza,7613,AR
1214,2210,Calle 5626,Piso 9 Dto C,Rosario,3,Santa Fe,2674,AR
1215,2211,Calle 1741,Piso 9 Dto C,Rafaela,3,Santa Fe,7049,AR
1216,2212,Calle 8023,Piso 9 Dto B,Mar del Plata,1,Buenos Aires,6314,AR
1217,2213,Calle 4708,,Villa Carlos Paz,2,Córdoba,4181,AR
1218,2214,Calle 8394,,Córdoba,2,Córdoba,8884,AR
1219,2215,Calle 8545,,CABA,1,Buenos Aires,5409,AR
1220,2216,Calle 3444,,La Plata,1,Buenos Aires,6328,AR
1221,2217,Calle 5371,,La Plata,1,Buenos Aires,3842,AR
1222,2218,Calle 6873,,Córdoba,2,Córdoba,4901,AR
1223,2219,Calle 751,Piso 1 Dto C,La Plata,1,Buenos Aires,3452,AR
1224,2220,Calle 577,Piso 6 Dto A,CABA,1,Buenos Aires,7273,AR
1225,2221,Calle 9695,,Mendoza,4,Mendoza,3156,AR
1226,2222,Calle 2127,Piso 4 Dto C,La Plata,1,Buenos Aires,7589,AR
1227,2223,Calle 9133,,Santa Fe,3,Santa Fe,6315,AR
1228,2224,Calle 8830,Piso 8 Dto B,La Plata,1,Buenos Aires,3745,AR
1229,2225,Calle 8360,Piso 6 Dto C,La Plata,1,Buenos Aires,9869,AR
1230,2226,Calle 5960,Piso 6 Dto C,Villa Carlos Paz,2,Córdoba,3912,AR
1231,2227,Calle 1945,Piso 2 Dto C,Mar del Plata,1,Buenos Aires,6444,AR
1232,2228,Calle 646,Piso 1 Dto A,CABA,1,Buenos Aires,7103,AR
1233,2229,Calle 1192,,Córdoba,2,Córdoba,6340,AR
1234,2230,Calle 5309,,CABA,1,Buenos Aires,9548,AR
1235,2231,Calle 9103,,Villa Carlos Paz,2,Córdoba,5651,AR
1236,2232,Calle 8599,Piso 10 Dto B,Mar del Plata,1,Buenos Aires,9038,AR
1237,2233,Calle 3639,Piso 7 Dto B,Mar del Plata,1,Buenos Aires,5795,AR
1238,2234,Calle 2126,,CABA,1,Buenos Aires,7042,AR
1239,2235,Calle 8616,,CABA,1,Buenos Aires,3190,AR
1240,2236,Calle 3280,,Rosario,3,Santa Fe,5994,AR
1241,2237,Calle 133,,Mar del Plata,1,Buenos Aires,7805,AR
1242,2238,Calle 9057,,CABA,1,Buenos Aires,9724,AR
1243,2239,Calle 8499,Piso 12 Dto A,Santa Fe,3,Santa Fe,3899,AR
1244,2240,Calle 7607,Piso 6 Dto B,Santa Fe,3,Santa Fe,5352,AR
1245,2241,Calle 9359,,CABA,1,Buenos Aires,2478,AR
1246,2242,Calle 7432,,Rafaela,3,Santa Fe,2675,AR
1247,2243,Calle 7202,Piso 2 Dto C,CABA,1,Buenos Aires,3876,AR
1248,2244,Calle 3250,,CABA,1,Buenos Aires,4049,AR
1249,2245,Calle 2543,,CABA,1,Buenos Aires,7749,AR
1250,2246,Calle 6998,,San Rafael,4,Mendoza,5967,AR
1251,2247,Calle 3875,Piso 3 Dto B,Córdoba,2,Córdoba,5006,AR
1252,2248,Calle 5048,,Mar del Plata,1,Buenos Aires,9013,AR
1253,2249,Calle 3586,Piso 3 Dto B,Villa Carlos Paz,2,Córdoba,5049,AR
1254,2250,Calle 4160,,Villa Carlos Paz,2,Córdoba,3956,AR
1255,2251,Calle 7190,,Río Cuarto,2,Córdoba,8211,AR
1256,2252,Calle 4039,Piso 11 Dto C,La Plata,1,Buenos Aires,9634,AR
1257,2253,Calle 8034,,Córdoba,2,Córdoba,9502,AR
1258,2254,Calle 1615,Piso 3 Dto B,CABA,1,Buenos Aires,1889,AR
1259,2255,Calle 729,Piso 5 Dto C,CABA,1,Buenos Aires,8628,AR
1260,2256,Calle 7183,,Mar del Plata,1,Buenos Aires,7098,AR
1261,2257,Calle 8766,,CABA,1,Buenos Aires,4309,AR
1262,2258,Calle 3872,,La Plata,1,Buenos Aires,6254,AR
1263,2259,Calle 2671,,La Plata,1,Buenos Aires,1374,AR
1264,2260,Calle 9616,,Córdoba,2,Córdoba,2515,AR
1265,2261,Calle 8379,,La Plata,1,Buenos Aires,1080,AR
1266,2262,Calle 3448,Piso 11 Dto C,Mendoza,4,Mendoza,2522,AR
1267,2263,Calle 2473,,CABA,1,Buenos Aires,4395,AR
1268,2264,Calle 7543,,Mar del Plata,1,Buenos Aires,1876,AR
1269,2265,Calle 1463,Piso 2 Dto A,Río Cuarto,2,Córdoba,7597,AR
1270,2266,Calle 686,,CABA,1,Buenos Aires,8315,AR
1271,2267,Calle 8670,,Río Cuarto,2,Córdoba,4507,AR
1272,2268,Calle 7069,,CABA,1,Buenos Aires,9784,AR
1273,2269,Calle 4940,,Villa Carlos Paz,2,Córdoba,5621,AR
1274,2270,Calle 373,Piso 9 Dto C,La Plata,1,Buenos Aires,9598,AR
1275,2271,Calle 9445,,Mendoza,4,Mendoza,3459,AR
1276,2272,Calle 9690,Piso 4 Dto C,CABA,1,Buenos Aires,6733,AR
1277,2273,Calle 21,Piso 4 Dto C,Rosario,3,Santa Fe,3100,AR
1278,2274,Calle 3750,,Rosario,3,Santa Fe,5513,AR
1279,2275,Calle 9007,Piso 6 Dto C,La Plata,1,Buenos Aires,7346,AR
1280,2276,Calle 3474,,Rosario,3,Santa Fe,3558,AR
1281,2277,Calle 882,Piso 7 Dto A,La Plata,1,Buenos Aires,3653,AR
1282,2278,Calle 4554,,La Plata,1,Buenos Aires,8259,AR
1283,2279,Calle 367,,Mar del Plata,1,Buenos Aires,3072,AR
1284,2280,Calle 5610,,CABA,1,Buenos Aires,1124,AR
1285,2281,Calle 531,,Villa Carlos Paz,2,Córdoba,1276,AR
1286,2282,Calle 8133,Piso 10 Dto C,Godoy Cruz,4,Mendoza,7038,AR
1287,2283,Calle 1064,Piso 6 Dto B,Santa Fe,3,Santa Fe,7094,AR
1288,2284,Calle 4033,,CABA,1,Buenos Aires,3242,AR
1289,2285,Calle 1812,,CABA,1,Buenos Aires,2941,AR
1290,2286,Calle 437,,CABA,1,Buenos Aires,2644,AR
1291,2287,Calle 8012,,CABA,1,Buenos Aires,9919,AR
1292,2288,Calle 6001,,Mar del Plata,1,Buenos Aires,1499,AR
1293,2289,Calle 997,,San Rafael,4,Mendoza,9329,AR
1294,2290,Calle 4039,,CABA,1,Buenos Aires,6441,AR
1295,2291,Calle 5917,Piso 9 Dto B,Godoy Cruz,4,Mendoza,5919,AR
1296,2292,Calle 1872,,Rosario,3,Santa Fe,1285,AR
1297,2293,Calle 8712,Piso 9 Dto C,La Plata,1,Buenos Aires,8320,AR
1298,2294,Calle 4158,,Río Cuarto,2,Córdoba,2974,AR
1299,2295,Calle 3283,,CABA,1,Buenos Aires,8200,AR
1300,2296,Calle 7157,Piso 3 Dto A,Santa Fe,3,Santa Fe,2049,AR
1301,2297,Calle 7783,,CABA,1,Buenos Aires,5358,AR
1302,2298,Calle 5089,,CABA,1,Buenos Aires,2111,AR
1303,2299,Calle 7957,,Mar del Plata,1,Buenos Aires,5133,AR
1304,2300,Calle 4304,,Mar del Plata,1,Buenos Aires,5416,AR
1305,2301,Calle 1078,,Mar del Plata,1,Buenos Aires,5186,AR
1306,2302,Calle 4877,Piso 11 Dto C,Mar del Plata,1,Buenos Aires,7471,AR
1307,2303,Calle 3665,,San Rafael,4,Mendoza,8589,AR
1308,2304,Calle 6263,Piso 10 Dto C,Villa Carlos Paz,2,Córdoba,2672,AR
1309,2305,Calle 2433,Piso 4 Dto B,Mendoza,4,Mendoza,1804,AR
1310,2306,Calle 4068,Piso 4 Dto A,La Plata,1,Buenos Aires,8158,AR
1311,2307,Calle 8445,Piso 11 Dto C,Mar del Plata,1,Buenos Aires,2866,AR
1312,2308,Calle 4328,,Rosario,3,Santa Fe,1431,AR
1313,2309,Calle 7549,,Mar del Plata,1,Buenos Aires,2458,AR
1314,2310,Calle 450,Piso 11 Dto C,CABA,1,Buenos Aires,2557,AR
1315,2311,Calle 3854,Piso 6 Dto C,Mendoza,4,Mendoza,3401,AR
1316,2312,Calle 368,Piso 12 Dto C,La Plata,1,Buenos Aires,9326,AR
1317,2313,Calle 8956,Piso 7 Dto B,Rosario,3,Santa Fe,9767,AR
1318,2314,Calle 7394,,CABA,1,Buenos Aires,8214,AR
1319,2315,Calle 8833,,CABA,1,Buenos Aires,5251,AR
1320,2316,Calle 5247,,La Plata,1,Buenos Aires,3946,AR
1321,2317,Calle 4908,,CABA,1,Buenos Aires,2376,AR
1322,2318,Calle 9674,Piso 5 Dto A,La Plata,1,Buenos Aires,9268,AR
1323,2319,Calle 9480,,La Plata,1,Buenos Aires,5376,AR
1324,2320,Calle 1932,Piso 5 Dto A,Córdoba,2,Córdoba,2843,AR
1325,2321,Calle 9042,,La Plata,1,Buenos Aires,8987,AR
1326,2322,Calle 9064,Piso 9 Dto A,Río Cuarto,2,Córdoba,7183,AR
1327,2323,Calle 9520,Piso 11 Dto C,La Plata,1,Buenos Aires,3977,AR
1328,2324,Calle 6909,Piso 12 Dto C,Río Cuarto,2,Córdoba,7165,AR
1329,2325,Calle 4339,,Mar del Plata,1,Buenos Aires,5352,AR
1330,2326,Calle 1062,,CABA,1,Buenos Aires,6538,AR
1331,2327,Calle 5826,Piso 10 Dto A,CABA,1,Buenos Aires,5509,AR
1332,2328,Calle 8234,Piso 10 Dto A,CABA,1,Buenos Aires,9759,AR
1333,2329,Calle 3735,Piso 10 Dto A,Mar del Plata,1,Buenos Aires,3252,AR
1334,2330,Calle 8638,,CABA,1,Buenos Aires,7961,AR
1335,2331,Calle 1462,,Córdoba,2,Córdoba,2850,AR
1336,2332,Calle 2675,Piso 4 Dto C,Mar del Plata,1,Buenos Aires,2768,AR
1337,2333,Calle 6679,,Mar del Plata,1,Buenos Aires,5073,AR
1338,2334,Calle 9115,Piso 9 Dto A,Godoy Cruz,4,Mendoza,6446,AR
1339,2335,Calle 4562,,Godoy Cruz,4,Mendoza,5295,AR
1340,2336,Calle 5209,,Villa Carlos Paz,2,Córdoba,5737,AR
1341,2337,Calle 6823,Piso 7 Dto A,Mar del Plata,1,Buenos Aires,8933,AR
1342,2338,Calle 4239,,Rosario,3,Santa Fe,9957,AR
1343,2339,Calle 47,,San Rafael,4,Mendoza,2587,AR
1344,2340,Calle 6779,,La Plata,1,Buenos Aires,6348,AR
1345,2341,Calle 6170,Piso 5 Dto C,San Rafael,4,Mendoza,9821,AR
1346,2342,Calle 6486,Piso 12 Dto C,Río Cuarto,2,Córdoba,6105,AR
1347,2343,Calle 1480,Piso 6 Dto B,La Plata,1,Buenos Aires,6137,AR
1348,2344,Calle 2209,,Mar del Plata,1,Buenos Aires,1959,AR
1349,2345,Calle 6251,Piso 12 Dto A,Mendoza,4,Mendoza,2857,AR
1350,2346,Calle 1014,Piso 4 Dto C,La Plata,1,Buenos Aires,4393,AR
1351,2347,Calle 2061,Piso 2 Dto C,La Plata,1,Buenos Aires,6368,AR
1352,2348,Calle 7955,,Villa Carlos Paz,2,Córdoba,5933,AR
1353,2349,Calle 4100,Piso 3 Dto A,Mar del Plata,1,Buenos Aires,7165,AR
1354,2350,Calle 9122,Piso 10 Dto B,Villa Carlos Paz,2,Córdoba,9151,AR
1355,2351,Calle 4295,Piso 3 Dto A,La Plata,1,Buenos Aires,6156,AR
1356,2352,Calle 7260,,Santa Fe,3,Santa Fe,8382,AR
1357,2353,Calle 3151,,Rosario,3,Santa Fe,7965,AR
1358,2354,Calle 4229,,La Plata,1,Buenos Aires,4019,AR
1359,2355,Calle 888,Piso 2 Dto B,La Plata,1,Buenos Aires,6685,AR
1360,2356,Calle 6972,,Mendoza,4,Mendoza,3865,AR
1361,2357,Calle 7016,Piso 8 Dto C,La Plata,1,Buenos Aires,6089,AR
1362,2358,Calle 1104,,La Plata,1,Buenos Aires,2295,AR
1363,2359,Calle 1513,Piso 6 Dto C,CABA,1,Buenos Aires,9739,AR
1364,2360,Calle 101,,Córdoba,2,Córdoba,8775,AR
1365,2361,Calle 8103,,Godoy Cruz,4,Mendoza,2296,AR
1366,2362,Calle 7276,Piso 1 Dto B,Villa Carlos Paz,2,Córdoba,3210,AR
1367,2363,Calle 6964,,Rosario,3,Santa Fe,3697,AR
1368,2364,Calle 3749,Piso 12 Dto B,La Plata,1,Buenos Aires,4735,AR
1369,2365,Calle 6323,Piso 9 Dto A,Mar del Plata,1,Buenos Aires,6740,AR
1370,2366,Calle 8423,,La Plata,1,Buenos Aires,3021,AR
1371,2367,Calle 8249,Piso 6 Dto B,Córdoba,2,Córdoba,5396,AR
1372,2368,Calle 4170,Piso 5 Dto C,La Plata,1,Buenos Aires,5672,AR
1373,2369,Calle 3225,,CABA,1,Buenos Aires,4171,AR
1374,2370,Calle 4678,Piso 9 Dto C,Godoy Cruz,4,Mendoza,2390,AR
1375,2371,Calle 3380,Piso 4 Dto C,La Plata,1,Buenos Aires,3725,AR
1376,2372,Calle 9095,,CABA,1,Buenos Aires,2192,AR
1377,2373,Calle 8895,Piso 1 Dto A,CABA,1,Buenos Aires,5045,AR
1378,2374,Calle 3185,,Mar del Plata,1,Buenos Aires,6324,AR
1379,2375,Calle 4371,Piso 10 Dto A,CABA,1,Buenos Aires,4760,AR
1380,2376,Calle 1702,Piso 9 Dto A,Mar del Plata,1,Buenos Aires,8217,AR
1381,2377,Calle 1098,,Mar del Plata,1,Buenos Aires,5568,AR
1382,2378,Calle 5890,Piso 5 Dto B,Mar del Plata,1,Buenos Aires,1876,AR
1383,2379,Calle 5925,Piso 12 Dto A,Mar del Plata,1,Buenos Aires,4562,AR
1384,2380,Calle 1756,Piso 1 Dto C,Río Cuarto,2,Córdoba,4947,AR
1385,2381,Calle 8231,Piso 9 Dto C,La Plata,1,Buenos Aires,9828,AR
1386,2382,Calle 9491,,Rafaela,3,Santa Fe,1998,AR
1387,2383,Calle 7885,,Godoy Cruz,4,Mendoza,8853,AR
1388,2384,Calle 2254,,La Plata,1,Buenos Aires,1596,AR
1389,2385,Calle 8855,Piso 12 Dto B,Rafaela,3,Santa Fe,3867,AR
1390,2386,Calle 9122,Piso 11 Dto A,CABA,1,Buenos Aires,3666,AR
1391,2387,Calle 1691,Piso 3 Dto A,Mar del Plata,1,Buenos Aires,1492,AR
1392,2388,Calle 9283,,Mendoza,4,Mendoza,4474,AR
1393,2389,Calle 1917,,CABA,1,Buenos Aires,3879,AR
1394,2390,Calle 8553,Piso 7 Dto B,Mar del Plata,1,Buenos Aires,7216,AR
1395,2391,Calle 8322,Piso 11 Dto C,CABA,1,Buenos Aires,7328,AR
1396,2392,Calle 4842,Piso 4 Dto B,CABA,1,Buenos Aires,2522,AR
1397,2393,Calle 3855,Piso 9 Dto B,Mar del Plata,1,Buenos Aires,4997,AR
1398,2394,Calle 7907,,Córdoba,2,Córdoba,4194,AR
1399,2395,Calle 5184,,Mar del Plata,1,Buenos Aires,1059,AR
1400,2396,Calle 7489,,Córdoba,2,Córdoba,7063,AR
1401,2397,Calle 9640,,San Rafael,4,Mendoza,6429,AR
1402,2398,Calle 7142,Piso 7 Dto C,Mendoza,4,Mendoza,7915,AR
1403,2399,Calle 6439,,CABA,1,Buenos Aires,2479,AR
1404,2400,Calle 7324,,Mendoza,4,Mendoza,7534,AR
1405,2401,Calle 688,,Santa Fe,3,Santa Fe,7017,AR
1406,2402,Calle 6877,Piso 9 Dto A,Santa Fe,3,Santa Fe,3307,AR
1407,2403,Calle 9251,,Mar del Plata,1,Buenos Aires,7363,AR
1408,2404,Calle 3836,,Rafaela,3,Santa Fe,8741,AR
1409,2405,Calle 7952,Piso 10 Dto A,San Rafael,4,Mendoza,1501,AR
1410,2406,Calle 2960,,Santa Fe,3,Santa Fe,8446,AR
1411,2407,Calle 3879,,Mar del Plata,1,Buenos Aires,3174,AR
1412,2408,Calle 7448,,Santa Fe,3,Santa Fe,7228,AR
1413,2409,Calle 9066,Piso 1 Dto C,CABA,1,Buenos Aires,3280,AR
1414,2410,Calle 5499,,Santa Fe,3,Santa Fe,8545,AR
1415,2411,Calle 1479,,Mar del Plata,1,Buenos Aires,8999,AR
1416,2412,Calle 1223,,CABA,1,Buenos Aires,5592,AR
1417,2413,Calle 6600,Piso 3 Dto B,Río Cuarto,2,Córdoba,3900,AR
1418,2414,Calle 5477,,La Plata,1,Buenos Aires,8360,AR
1419,2415,Calle 6004,,Santa Fe,3,Santa Fe,6678,AR
1420,2416,Calle 5226,,CABA,1,Buenos Aires,1047,AR
1421,2417,Calle 8142,,La Plata,1,Buenos Aires,1815,AR
1422,2418,Calle 5607,,Córdoba,2,Córdoba,8526,AR
1423,2419,Calle 4563,,CABA,1,Buenos Aires,6375,AR
1424,2420,Calle 7955,,CABA,1,Buenos Aires,3636,AR
1425,2421,Calle 1477,,Córdoba,2,Córdoba,7381,AR
1426,2422,Calle 103,,Godoy Cruz,4,Mendoza,6757,AR
1427,2423,Calle 1499,Piso 2 Dto C,Córdoba,2,Córdoba,1016,AR
1428,2424,Calle 1412,Piso 6 Dto A,Rosario,3,Santa Fe,2324,AR
1429,2425,Calle 7219,,Córdoba,2,Córdoba,4270,AR
1430,2426,Calle 7049,,CABA,1,Buenos Aires,1075,AR
1431,2427,Calle 1420,Piso 9 Dto C,Mar del Plata,1,Buenos Aires,6361,AR
1432,2428,Calle 2308,Piso 10 Dto C,Mar del Plata,1,Buenos Aires,7769,AR
1433,2429,Calle 5647,Piso 3 Dto C,Villa Carlos Paz,2,Córdoba,5571,AR
1434,2430,Calle 1444,,Santa Fe,3,Santa Fe,8768,AR
1435,2431,Calle 1355,,Rafaela,3,Santa Fe,1581,AR
1436,2432,Calle 5764,Piso 9 Dto C,CABA,1,Buenos Aires,4633,AR
1437,2433,Calle 3496,Piso 12 Dto B,La Plata,1,Buenos Aires,5194,AR
1438,2434,Calle 5528,,Rosario,3,Santa Fe,7645,AR
1439,2435,Calle 638,Piso 12 Dto B,Godoy Cruz,4,Mendoza,4174,AR
1440,2436,Calle 4119,,Mar del Plata,1,Buenos Aires,9964,AR
1441,2437,Calle 3734,Piso 7 Dto C,Godoy Cruz,4,Mendoza,7650,AR
1442,2438,Calle 5473,Piso 1 Dto B,La Plata,1,Buenos Aires,5533,AR
1443,2439,Calle 5498,Piso 6 Dto A,La Plata,1,Buenos Aires,7505,AR
1444,2440,Calle 160,Piso 10 Dto A,CABA,1,Buenos Aires,6317,AR
1445,2441,Calle 5071,,Mar del Plata,1,Buenos Aires,4826,AR
1446,2442,Calle 7581,,Mendoza,4,Mendoza,1312,AR
1447,2443,Calle 7294,,La Plata,1,Buenos Aires,3902,AR
1448,2444,Calle 6078,Piso 4 Dto B,Villa Carlos Paz,2,Córdoba,2362,AR
1449,2445,Calle 2216,Piso 3 Dto B,Mendoza,4,Mendoza,6854,AR
1450,2446,Calle 832,,La Plata,1,Buenos Aires,6525,AR
1451,2447,Calle 5686,Piso 11 Dto C,Rosario,3,Santa Fe,8211,AR
1452,2448,Calle 719,Piso 8 Dto A,La Plata,1,Buenos Aires,4133,AR
1453,2449,Calle 812,Piso 6 Dto C,Mar del Plata,1,Buenos Aires,1459,AR
1454,2450,Calle 789,Piso 1 Dto B,Córdoba,2,Córdoba,4542,AR
1455,2451,Calle 3331,,Rosario,3,Santa Fe,1049,AR
1456,2452,Calle 3515,Piso 7 Dto A,CABA,1,Buenos Aires,2055,AR
1457,2453,Calle 1537,Piso 4 Dto C,Mar del Plata,1,Buenos Aires,3855,AR
1458,2454,Calle 6125,Piso 11 Dto C,CABA,1,Buenos Aires,3400,AR
1459,2455,Calle 545,Piso 1 Dto B,CABA,1,Buenos Aires,1213,AR
1460,2456,Calle 8971,Piso 1 Dto A,La Plata,1,Buenos Aires,8196,AR
1461,2457,Calle 3959,Piso 8 Dto C,Mar del Plata,1,Buenos Aires,3053,AR
1462,2458,Calle 4735,Piso 5 Dto C,Río Cuarto,2,Córdoba,4686,AR
1463,2459,Calle 7512,Piso 7 Dto A,La Plata,1,Buenos Aires,6375,AR
1464,2460,Calle 5701,Piso 1 Dto A,Mar del Plata,1,Buenos Aires,4481,AR
1465,2461,Calle 6409,,CABA,1,Buenos Aires,8526,AR
1466,2462,Calle 1002,,Mar del Plata,1,Buenos Aires,4585,AR
1467,2463,Calle 1143,,CABA,1,Buenos Aires,1652,AR
1468,2464,Calle 5836,Piso 4 Dto A,Rosario,3,Santa Fe,9362,AR
1469,2465,Calle 1912,Piso 2 Dto B,CABA,1,Buenos Aires,8275,AR
1470,2466,Calle 107,Piso 5 Dto C,Rafaela,3,Santa Fe,8479,AR
1471,2467,Calle 9118,Piso 9 Dto B,Rafaela,3,Santa Fe,4048,AR
1472,2468,Calle 9726,,Mar del Plata,1,Buenos Aires,7475,AR
1473,2469,Calle 6867,,CABA,1,Buenos Aires,3317,AR
1474,2470,Calle 3057,Piso 2 Dto B,Mar del Plata,1,Buenos Aires,8591,AR
1475,2471,Calle 18,,Córdoba,2,Córdoba,6640,AR
1476,2472,Calle 101,Piso 3 Dto A,Mar del Plata,1,Buenos Aires,3756,AR
1477,2473,Calle 2801,,Río Cuarto,2,Córdoba,9556,AR
1478,2474,Calle 5998,Piso 10 Dto A,Río Cuarto,2,Córdoba,2743,AR
1479,2475,Calle 8775,,CABA,1,Buenos Aires,6127,AR
1480,2476,Calle 2744,,Villa Carlos Paz,2,Córdoba,7254,AR
1481,2477,Calle 825,Piso 6 Dto A,Mar del Plata,1,Buenos Aires,9765,AR
1482,2478,Calle 9973,Piso 3 Dto C,La Plata,1,Buenos Aires,3824,AR
1483,2479,Calle 876,,La Plata,1,Buenos Aires,3754,AR
1484,2480,Calle 2911,Piso 9 Dto A,CABA,1,Buenos Aires,9792,AR
