payment_key,customer_key,channel_key,store_key,amount,method,status,paid_at,transaction_ref
2580,518,1,,29403.0,CARD,PAID,2025-09-22 13:06:08,TX-YL5R5IZWJR4R
2581,420,1,,70673.28,GATEWAY,PAID,2024-09-06 22:24:59,TX-RGVEL3F0HBSK
2582,323,2,3,45229.8,CARD,PAID,2024-03-05 17:11:23,TX-Z1XEYRPZ9R36
2583,1359,1,,61956.6,GATEWAY,PAID,2024-02-23 17:57:02,TX-XC3CQY125D0E
2584,988,1,,56076.0,CARD,PAID,2025-02-02 02:30:56,TX-6HXLX0FQ68J9
2585,687,2,3,16335.0,CARD,PAID,2025-02-08 22:51:47,TX-MLTKA726ZXI9
2586,395,1,,30240.0,CARD,FAILED,,
2587,35,2,3,31944.0,CASH,PAID,2024-12-21 19:16:43,TX-FK9IA6O015O8
2588,264,2,2,89298.0,CARD,PAID,2025-03-07 12:56:14,TX-HAF8UFEX5V0J
2589,1085,1,,27036.0,CARD,PAID,2024-10-14 08:24:56,TX-W5VJV5LE8INJ
2590,1023,1,,49905.0,GATEWAY,PAID,2024-11-13 06:43:53,TX-LORXHYDUZYR9
2591,789,1,,100725.0,CARD,FAILED,,
2592,524,2,2,82764.0,CARD,PAID,2025-07-22 10:31:52,TX-5WPOGZTJVWXU
2593,189,1,,55103.4,GATEWAY,PAID,2024-06-16 03:12:56,TX-KB3LSZXQS5XK
2594,806,2,4,59895.0,CARD,FAILED,,
2595,1241,1,,55950.0,GATEWAY,PAID,2024-09-26 20:22:39,TX-QNT4MYLOFV6C
2596,1210,1,,33870.0,GATEWAY,PAID,2024-02-10 03:14:32,TX-Y1O8S2AXVHIU
2597,1034,1,,49234.5,CARD,FAILED,,
2598,653,2,1,34485.0,CASH,FAILED,,
2599,662,2,1,14520.0,CARD,PAID,2024-04-20 08:51:51,TX-RUQUWLT15PPN
2600,726,2,3,36300.0,CARD,PAID,2024-10-09 10:49:11,TX-RYWNYUVW9NR9
2601,1306,1,,56029.05,CARD,PAID,2025-02-18 05:47:43,TX-PRJ27931ODC8
2602,1383,2,3,79497.0,CARD,FAILED,,
2603,489,1,,18142.5,GATEWAY,FAILED,,
2604,1476,1,,91831.5,CARD,PAID,2025-07-06 02:24:43,TX-2APLZ6CPC6EG
2605,90,2,3,27588.0,CASH,PAID,2024-05-26 03:53:20,TX-RLUC01G40IR0
2606,938,1,,37500.0,GATEWAY,PAID,2024-01-18 23:57:57,TX-007I14HBHTPA
2607,1239,1,,16872.0,CARD,PAID,2024-01-15 15:06:43,TX-AY7U5EOS86QF
2608,594,2,4,35574.0,CARD,PAID,2024-08-06 21:24:40,TX-D7WU6S60I2NT
2609,1277,2,4,43124.4,CASH,PAID,2024-06-17 17:55:39,TX-KXK8BGEKY0RX
2610,1386,1,,42882.0,GATEWAY,PAID,2025-08-21 13:26:06,TX-3LCGPNMITHVW
2611,88,1,,27636.0,GATEWAY,PAID,2024-11-07 18:19:19,TX-IEFJ7511X0LP
2612,1274,1,,133399.68,CARD,PAID,2024-10-29 21:00:45,TX-2ES17WLJ5JGV
2613,1083,2,2,28459.2,CARD,PAID,2025-07-19 12:32:55,TX-ZFVCZ72B5TN1
2614,405,1,,14268.0,CARD,PAID,2024-08-19 03:31:01,TX-8GDU9V6QT21N
2615,1206,2,1,43981.08,TRANSFER,PAID,2025-02-18 14:09:30,TX-HXU3ACODWVL7
2616,427,1,,41382.0,GATEWAY,PAID,2024-09-26 09:03:33,TX-ULF1BSGDYEL0
2617,1230,1,,66240.0,CARD,PAID,2025-09-17 05:02:47,TX-L4KSVTL6M7H8
2618,119,2,3,66429.0,CARD,PAID,2025-05-22 06:07:00,TX-6L7LUJLR0TZK
2619,1305,1,,30540.0,GATEWAY,PAID,2024-06-21 07:43:45,TX-IVCEM2MMXFKD
2620,1274,2,3,12414.6,CASH,PAID,2025-09-20 16:27:19,TX-Y9ZQD7QDB78P
2621,77,1,,36837.0,GATEWAY,FAILED,,
2622,136,1,,33628.08,CARD,PAID,2025-04-13 05:55:49,TX-2RW3Q46M6SYV
2623,782,2,2,46554.75,CASH,PAID,2024-03-15 10:28:38,TX-7HUWXGHS2W75
2624,293,1,,48457.68,GATEWAY,PAID,2024-07-21 01:50:26,TX-TT95C1AI0WJ3
2625,481,2,3,39204.0,CARD,PAID,2024-11-05 22:56:16,TX-VE2JWWD947WK
2626,593,1,,17172.0,CARD,PAID,2025-02-04 08:35:35,TX-4PX5JLFR38MI
2627,617,1,,84390.0,CARD,PAID,2024-05-23 06:07:47,TX-GW8VTDJ91HFH
2628,1021,2,1,36300.0,CASH,PAID,2024-11-07 21:08:42,TX-1ZS4ES9Y4BYM
2629,382,2,2,43124.4,CASH,PAID,2024-04-13 12:52:10,TX-6ASJGLSV0FI2
2630,1356,2,4,15972.0,TRANSFER,PAID,2024-11-04 22:57:21,TX-VNROPEORFZ88
2631,464,1,,58191.0,CARD,PAID,2025-05-15 00:52:21,TX-OUV7EVJUB9S5
2632,618,1,,39433.5,CARD,PAID,2024-01-29 03:05:35,TX-IMIFMZXH9FPT
2633,950,2,3,57281.4,CASH,PAID,2024-10-23 12:43:34,TX-XE0KV868W6NP
2634,1371,2,1,42688.8,CASH,PAID,2024-06-08 02:00:11,TX-2JOIYS2845CC
2635,1007,2,2,63234.6,CASH,PAID,2024-02-24 20:11:42,TX-IN0BX89DMP79
2636,48,1,,46957.68,CARD,PAID,2025-04-27 10:20:04,TX-VEVC7IC1377L
2637,1231,2,2,54450.0,CASH,PAID,2024-12-11 16:35:54,TX-MIHWRL1DSQH3
2638,1143,2,2,65340.0,TRANSFER,PENDING,,
2639,1374,2,3,26136.0,CASH,PAID,2025-02-27 14:38:33,TX-9Q3GY28B63M6
2640,1014,1,,52655.25,CARD,PAID,2024-11-09 14:53:01,TX-6YA3IV2XFRYZ
2641,1161,1,,15294.0,GATEWAY,PAID,2024-12-11 02:00:02,TX-0H3YV9SVLP8P
2642,423,1,,40104.0,GATEWAY,PAID,2024-06-03 12:31:03,TX-IX6APJA5IQTR
2643,52,1,,39615.0,GATEWAY,PAID,2024-01-10 20:12:11,TX-S2DG3DM525FA
2644,1112,1,,44600.28,CARD,PAID,2025-07-28 08:22:13,TX-8KH5B66IVH23
2645,1046,1,,36474.0,CARD,PAID,2024-09-03 23:26:03,TX-U47XG19N7EBY
2646,555,2,3,96049.8,TRANSFER,PAID,2024-12-27 06:50:54,TX-J4GW3FWCZKH1
2647,24,1,,35385.0,CARD,PAID,2025-02-24 04:26:58,TX-2TIR743A7KEJ
2648,506,2,2,27588.0,CARD,PAID,2024-05-11 06:13:39,TX-PKYA2I37FJ72
2649,1211,1,,41894.64,CARD,PAID,2024-12-03 00:23:05,TX-KIMMMWECW6RG
2650,859,1,,57891.0,GATEWAY,PAID,2024-07-18 16:10:32,TX-I2OFUNLLCRZ5
2651,1376,1,,15901.5,GATEWAY,PAID,2024-11-11 11:54:49,TX-1OKP92ARWKUW
2652,83,2,1,76738.2,CASH,PAID,2025-06-07 17:44:14,TX-OQBTQE08D0SR
2653,284,1,,40704.0,CARD,PAID,2025-09-01 08:31:55,TX-FNSGXLQYZ4A9
2654,517,2,1,13794.0,CARD,PAID,2025-02-04 16:55:46,TX-R9HP0TU7X7FV
2655,521,2,1,51727.5,CASH,PAID,2024-04-06 17:46:25,TX-XGUY2EFSW5M7
2656,585,1,,81849.0,CARD,PAID,2024-01-27 03:23:44,TX-25M5K9QSUUSN
2657,282,2,3,53361.0,CASH,PAID,2024-08-13 20:04:34,TX-MAUQHK9K3WUK
2658,1234,2,1,30346.8,TRANSFER,PAID,2025-05-11 02:54:54,TX-5HWD7VUOPJWU
2659,1350,2,4,102583.8,CASH,PAID,2024-06-02 17:21:06,TX-7QKKCJ0FFEGK
2660,31,1,,97794.3,CARD,PAID,2025-05-04 21:09:03,TX-TRFK7GWLWVG7
2661,1356,1,,33570.0,CARD,PENDING,,
2662,1392,1,,26513.28,GATEWAY,PAID,2025-03-15 17:32:42,TX-VTHUWDHD8MLA
2663,702,2,4,32016.6,CASH,PAID,2025-04-21 21:44:49,TX-7J5L3Q4TF6PA
2664,1414,1,,15720.0,GATEWAY,PAID,2024-01-21 20:58:44,TX-4F1OMDT7TFFG
2665,216,1,,35203.5,GATEWAY,PAID,2024-07-23 23:07:37,TX-G4W85CM97D6G
2666,87,1,,17968.5,GATEWAY,PAID,2025-02-26 11:11:06,TX-V8ALOJU6B73L
2667,173,2,2,36300.0,CASH,PAID,2024-08-05 16:51:10,TX-T2SCEWL6ZYNR
2668,767,2,2,16008.3,CASH,PAID,2024-02-04 19:24:01,TX-6D73MP2JS5G1
2669,49,1,,94672.5,CARD,PAID,2025-09-27 20:35:56,TX-GKS873PZ181A
2670,706,1,,61095.0,CARD,PAID,2025-01-05 06:05:06,TX-BIR89UB9SU4D
2671,1456,1,,48453.0,GATEWAY,FAILED,,
2672,87,2,1,25613.28,CASH,FAILED,,
2673,1066,2,3,37243.8,CARD,PAID,2025-03-04 19:19:34,TX-60HDB8ZJ2G75
2674,1398,2,3,13068.0,CASH,PAID,2024-05-06 22:55:44,TX-VE9U35QITHKA
2675,544,1,,79134.0,CARD,REFUNDED,2024-09-11 16:26:58,TX-KMZO990UCYK3
2676,135,1,,35385.0,GATEWAY,PAID,2024-05-12 01:07:27,TX-GDV44CM63Z4S
2677,806,1,,36774.0,CARD,PAID,2025-01-07 23:04:00,TX-5BNV9O1ANF4I
2678,1230,1,,43734.0,CARD,PAID,2025-05-06 23:51:36,TX-MKTY2L6V8KZY
2679,995,1,,79932.6,CARD,PAID,2024-03-05 02:41:15,TX-7T3AOABWZWHD
2680,629,2,1,42688.8,CARD,PAID,2025-04-28 10:54:58,TX-U6BHDX3GCVR5
2681,1312,1,,18142.5,CARD,PAID,2024-07-03 02:24:14,TX-I15WK5U0IWHV
2682,1339,1,,48090.0,GATEWAY,PAID,2025-02-02 03:04:20,TX-AC8OQH3N6P68
2683,1172,2,3,18104.62,CARD,PAID,2024-11-24 12:31:19,TX-6SADLZQPWIEI
2684,1064,2,3,13068.0,CARD,PAID,2024-01-15 10:31:00,TX-79VIMOFMAQ73
2685,913,2,2,16335.0,TRANSFER,FAILED,,
2686,295,1,,54450.0,CARD,PAID,2025-07-06 21:24:22,TX-BENJ8QKKC9G4
2687,461,1,,53361.0,GATEWAY,FAILED,,
2688,326,1,,104935.8,GATEWAY,REFUNDED,2025-06-28 13:23:49,TX-M09OP9KUAZ48
2689,971,1,,76631.4,CARD,PAID,2024-04-05 23:01:59,TX-IPGIK9UAC06X
2690,70,2,4,39131.4,TRANSFER,REFUNDED,2024-06-18 18:31:49,TX-SNLKE4LC6XZQ
2691,415,1,,17242.5,CARD,PAID,2024-03-04 07:35:05,TX-OVPFE2ATFAMW
2692,292,2,3,17242.5,CASH,PAID,2024-03-06 05:23:18,TX-WKBMSZZGNG6I
2693,717,1,,57818.4,CARD,PAID,2025-09-18 01:40:30,TX-2JX2B8ELV3PY
2694,904,1,,84109.2,GATEWAY,PAID,2025-09-02 19:11:15,TX-FSW2R1XAZVPU
2695,437,1,,82466.1,GATEWAY,FAILED,,
2696,1396,2,3,31036.5,CARD,PAID,2025-08-23 12:11:24,TX-BN3OP0Q49RQ9
2697,393,1,,37200.0,CARD,PAID,2025-06-09 16:16:51,TX-3KTGYVYUXISL
2698,1289,1,,86386.5,CARD,FAILED,,
2699,394,2,3,13068.0,CASH,PAID,2024-07-07 01:00:05,TX-6K94J2CQ0XN0
2700,1413,2,2,71148.0,CARD,PAID,2024-12-10 05:47:59,TX-HTJMY4YWLZVM
2701,1157,2,1,55902.0,CARD,PAID,2024-08-17 17:27:15,TX-VEUHHCTKSKTN
2702,1308,1,,77647.8,CARD,PAID,2025-09-15 11:53:00,TX-6JNHB48OK1FQ
2703,628,1,,13314.6,CARD,PAID,2024-10-09 15:50:10,TX-FT2E26I1XT6P
2704,317,1,,55513.88,GATEWAY,PAID,2024-12-09 00:02:40,TX-GKEKMDEQJWWN
2705,55,2,1,58697.1,CARD,PAID,2024-07-09 08:19:17,TX-7FCBC2RHX5J7
2706,339,2,1,51618.6,CASH,PAID,2025-07-21 02:55:37,TX-VZ10ZK2EDZUI
2707,1277,1,,49624.2,GATEWAY,PAID,2024-12-23 04:30:31,TX-ROYMM7SEL248
2708,823,1,,43588.8,CARD,PAID,2024-04-07 04:12:08,TX-V2M08HGLJ0H8
2709,272,1,,43560.0,CARD,PAID,2024-03-18 23:23:01,TX-GHLZZX0TGW1Q
2710,1147,1,,61303.2,GATEWAY,REFUNDED,2024-07-06 14:07:39,TX-6189H3KFDIS3
2711,594,2,1,26136.0,TRANSFER,PAID,2025-01-12 13:12:54,TX-QKMTWGBE23NH
2712,639,1,,29649.6,GATEWAY,PAID,2024-12-17 00:57:41,TX-0FZPTRB14QCR
2713,172,1,,18676.35,CARD,PAID,2025-09-07 17:32:19,TX-ILX2NHG0QFNU
2714,1182,1,,19057.5,GATEWAY,PAID,2025-09-02 07:10:31,TX-DIBU5E3JW0EN
2715,35,1,,21165.0,CARD,PAID,2025-02-04 23:02:51,TX-5EP7N2HKIEIX
2716,572,2,1,43287.75,CASH,PAID,2024-02-19 14:39:46,TX-JF68SYVD0CUV
2717,816,1,,43753.2,GATEWAY,PAID,2025-01-25 23:53:48,TX-T5IP7AEQRW4F
2718,359,1,,67881.0,CARD,PAID,2024-06-11 23:45:48,TX-8QCYO6U2UU02
2719,272,1,,52163.1,GATEWAY,PAID,2025-05-23 14:43:36,TX-7XLX0AN96AY3
2720,402,2,4,12806.64,CASH,PAID,2025-06-25 10:33:02,TX-YSKFG2MHSP0W
2721,1137,1,,27442.8,CARD,FAILED,,
2722,1267,2,3,106359.0,CASH,REFUNDED,2024-06-14 10:58:01,TX-3YB1ORQI6OSD
2723,603,1,,44760.0,CARD,PAID,2024-11-18 05:02:42,TX-RY6SZB6UUZI1
2724,606,2,4,26136.0,CARD,PAID,2024-09-16 17:51:29,TX-H4NDFSQCZGH9
2725,1268,1,,37500.0,CARD,REFUNDED,2024-12-14 15:16:34,TX-R0BVJ0VNGPVI
2726,1393,1,,15246.0,CARD,PAID,2025-08-17 19:43:14,TX-TDVUX5PMWTPO
2727,1486,1,,58697.1,CARD,FAILED,,
2728,1453,1,,16335.0,CARD,FAILED,,
2729,1352,1,,28488.0,CARD,PAID,2024-11-26 15:36:55,TX-O1TAINOHT9JX
2730,1357,2,1,41382.0,CASH,PAID,2024-04-06 10:04:39,TX-ZBAKF2YXG9AW
2731,725,2,1,13794.0,CASH,REFUNDED,2025-01-22 07:59:22,TX-TOTEQAIW54AK
2732,260,2,3,39131.4,CASH,PAID,2025-09-10 15:39:47,TX-2H3FIZ5ME1T3
2733,378,2,3,76230.0,CARD,PAID,2025-02-04 07:45:53,TX-U4H6P3PNX1OW
2734,1425,1,,101315.4,CARD,PAID,2025-01-18 02:07:01,TX-JDOVR6ZBAXMZ
2735,85,1,,97465.5,GATEWAY,PAID,2024-07-06 18:41:29,TX-7Y0QNBEWQ73F
2736,1313,2,3,53905.5,CASH,PAID,2025-09-12 06:56:28,TX-IEH5RJB36K79
2737,704,2,4,69696.0,CARD,PAID,2025-01-20 19:14:15,TX-V0E25W6XNAA0
2738,1133,2,2,50965.2,CARD,PAID,2024-10-16 04:59:35,TX-YEZYZ3FW127X
2739,176,1,,83036.25,CARD,PAID,2025-02-23 22:03:02,TX-T7WYV5JVFVP2
2740,264,1,,41594.64,CARD,PAID,2024-07-11 02:04:30,TX-V76OIZQYZNAX
2741,882,2,1,55030.8,CARD,PAID,2024-05-21 17:19:57,TX-YSZVNWR9D2J6
2742,529,1,,74498.25,GATEWAY,PAID,2025-09-09 01:40:31,TX-O4DFCLELY0XQ
2743,511,2,1,44104.5,TRANSFER,PAID,2024-07-04 07:57:25,TX-HN2AGYDUVOIW
2744,1192,2,4,49005.0,CASH,PAID,2024-10-27 09:07:34,TX-WW582Z95S8KN
2745,866,2,2,37352.7,CASH,PAID,2025-06-11 16:05:21,TX-IQ157J91G2G0
2746,147,1,,42882.0,GATEWAY,PAID,2025-03-29 21:02:59,TX-ASK2LZHWRGU6
2747,846,2,2,45738.0,CASH,PAID,2024-01-16 19:56:01,TX-I20UNQKTXS36
2748,487,1,,79525.8,GATEWAY,PAID,2025-04-25 20:58:44,TX-TVL162P2ERZG
2749,1252,2,4,43269.6,TRANSFER,PAID,2024-11-10 19:28:24,TX-43ZYKHRV7X4F
2750,746,2,1,115782.48,CARD,FAILED,,
2751,760,1,,38443.8,GATEWAY,PAID,2025-08-03 13:58:25,TX-19S8EEU47DB3
2752,414,2,1,45287.88,CASH,PAID,2025-08-08 18:57:32,TX-KGMRMSNT0KTE
2753,180,2,3,92565.0,CASH,PAID,2024-06-08 18:06:16,TX-X924WTFK0V3A
2754,369,1,,99628.74,GATEWAY,FAILED,,
2755,1391,1,,51262.62,CARD,PAID,2024-12-11 13:43:11,TX-GX0ML6F15USI
2756,1181,1,,16146.0,GATEWAY,PAID,2024-06-24 04:13:24,TX-F1AILKTGFTCZ
2757,841,1,,18142.5,CARD,PAID,2024-07-29 00:09:34,TX-4XKZOZOE3JUY
2758,282,1,,40404.0,GATEWAY,PAID,2025-03-28 14:34:11,TX-4E69G4VO4C23
2759,1491,1,,55894.5,GATEWAY,PAID,2024-06-26 11:18:46,TX-4J55HDL7OEUY
2760,787,2,2,53361.0,CARD,FAILED,,
2761,484,2,2,36300.0,CARD,PAID,2025-06-22 11:54:10,TX-PTI4ME0IPCT6
2762,559,1,,77321.1,GATEWAY,PAID,2025-07-31 08:04:49,TX-WOIO65XBMCO1
2763,872,1,,43588.8,CARD,PAID,2025-05-29 01:27:26,TX-VM704EFFCIJ4
2764,568,1,,19350.0,GATEWAY,PAID,2025-04-13 21:26:16,TX-LX9CAAGTIFO4
2765,578,2,1,29040.0,CARD,PAID,2025-09-03 16:19:34,TX-UWS087DG8N37
2766,291,2,1,26136.0,CARD,PAID,2024-03-11 18:10:31,TX-M4SA6NXMEW6Y
2767,549,1,,39619.92,CARD,PAID,2025-02-22 04:25:05,TX-D4254RT9NH0A
2768,511,1,,40704.0,CARD,PAID,2024-06-17 01:32:42,TX-YZUIT943FHPN
2769,185,1,,40404.0,CARD,PAID,2025-04-12 17:31:53,TX-082RU5U84FNK
2770,575,2,3,51727.5,CASH,REFUNDED,2025-03-07 18:28:51,TX-WYA85SBYPV1T
2771,798,1,,48924.9,GATEWAY,FAILED,,
2772,1108,1,,55650.0,GATEWAY,PAID,2024-11-18 07:47:01,TX-M6U1SUUPJPG0
2773,1145,2,3,78988.8,CARD,PAID,2024-04-06 11:40:22,TX-DHEKXV5N6HMF
2774,1421,1,,30603.0,CARD,FAILED,,
2775,613,1,,53678.62,CARD,PAID,2025-01-27 09:18:00,TX-YI8SGJL73YWZ
2776,67,2,1,53361.0,CARD,PAID,2025-04-12 07:56:32,TX-FQ59MSNO52A2
2777,415,1,,58100.25,CARD,PAID,2025-06-25 02:13:47,TX-GZ87MSNRDOPZ
2778,1101,2,2,26136.0,CARD,PAID,2024-03-20 18:52:40,TX-RFFQ85CG7A74
2779,939,1,,48024.9,CARD,PAID,2025-04-09 07:02:33,TX-GDUYLYNS49XD
2780,700,1,,46938.0,GATEWAY,FAILED,,
2781,258,1,,27036.0,CARD,PAID,2025-02-26 00:55:50,TX-9LX00YJ3LJE3
2782,623,1,,65378.4,GATEWAY,PAID,2025-06-17 15:43:24,TX-4BHOZ4S9Z368
2783,164,1,,52272.0,GATEWAY,PAID,2025-05-15 06:03:03,TX-0LD985301P6R
2784,684,2,2,14520.0,TRANSFER,PENDING,,
2785,271,2,4,43451.1,CASH,PAID,2025-04-10 02:17:49,TX-TVH2H63HNKCA
2786,816,2,4,14483.7,CASH,PAID,2024-10-19 13:24:03,TX-1A5672TSOMI0
2787,1449,2,3,17787.0,CASH,PAID,2024-08-18 09:20:42,TX-NRMNN94R5SF6
2788,1293,1,,18442.5,CARD,PAID,2025-05-31 21:32:52,TX-KKO7I2QTG33J
2789,1097,1,,18987.0,CARD,PAID,2025-07-14 05:09:21,TX-G1YFYC8NA0PG
2790,1184,2,1,14374.8,CASH,PAID,2024-01-16 07:02:21,TX-R72QXJJR4KTT
2791,877,2,4,82038.0,CARD,PAID,2024-07-15 01:27:33,TX-FCWSIHQ6BWLZ
2792,475,2,3,18150.0,CARD,PAID,2024-06-01 00:27:35,TX-V5AC4HYCXPTC
2793,1287,2,2,70694.25,CASH,REFUNDED,2025-05-12 04:08:19,TX-0Y8GO1HG32PU
2794,1113,1,,32055.0,GATEWAY,FAILED,,
2795,1048,1,,31846.8,GATEWAY,PAID,2025-09-17 21:54:10,TX-ED6C040X2CRG
2796,300,1,,37200.0,GATEWAY,PAID,2025-08-26 10:17:17,TX-SAHJQUR4EBZ3
2797,175,1,,33870.0,GATEWAY,PAID,2025-01-11 00:38:25,TX-AH4OCCB46MS1
2798,514,1,,42862.8,GATEWAY,PAID,2025-03-17 13:08:17,TX-GG30JSEP8OFY
2799,1448,1,,29359.2,GATEWAY,PAID,2024-04-29 02:51:49,TX-QIURE46AKL6W
2800,1361,2,1,19565.7,CASH,PAID,2025-09-04 18:10:14,TX-2CNI1RK9E2IJ
2801,883,2,4,26136.0,CASH,PAID,2024-06-03 07:01:50,TX-ABMDSSBWOVUF
2802,302,2,1,27588.0,CASH,PAID,2024-12-10 20:30:24,TX-O02BCCHBFXJZ
2803,638,1,,45465.75,CARD,FAILED,,
2804,537,1,,16020.0,CARD,PAID,2025-08-06 09:39:31,TX-A6SAW1V9R2U4
2805,922,1,,18966.75,GATEWAY,PAID,2024-10-05 18:01:05,TX-67FMTT1BEXD2
2806,740,2,3,13794.0,CARD,PAID,2024-12-08 19:56:44,TX-JMIUYYI4TG87
2807,1474,1,,43560.0,CARD,PAID,2024-08-04 11:27:18,TX-XNRFO90UQTA9
2808,1234,1,,45912.0,GATEWAY,REFUNDED,2025-01-13 05:09:03,TX-M5BCQ4PA8D5Z
2809,1095,1,,86822.1,GATEWAY,REFUNDED,2024-12-26 16:21:21,TX-1ZF35YPEGP1F
2810,610,1,,91804.8,CARD,REFUNDED,2024-06-17 04:05:52,TX-ZA7QKAUW224H
2811,1326,2,1,13068.0,CARD,PAID,2025-05-12 11:10:52,TX-7RXD4CD1QCB6
2812,1267,1,,40104.0,GATEWAY,REFUNDED,2025-03-12 01:10:34,TX-SCLDCDMKCULK
2813,694,2,2,32670.0,CASH,PAID,2025-02-16 19:40:04,TX-FJZOD4PLO66V
2814,373,2,3,45738.0,CASH,PAID,2024-03-26 10:30:22,TX-I4Y0G6EW3EAR
2815,1068,1,,85297.5,CARD,PENDING,,
2816,1209,1,,56222.25,GATEWAY,PAID,2024-04-19 15:10:20,TX-QR0OZS6G9JI8
2817,1370,1,,26513.28,GATEWAY,PAID,2024-08-09 07:40:11,TX-VN0TM4PGWD7Q
2818,357,2,2,13068.0,TRANSFER,REFUNDED,2024-11-15 07:24:04,TX-LUAFJHG5HI11
2819,1071,1,,17235.0,CARD,REFUNDED,2025-09-07 06:16:48,TX-YSO0WP8X31PJ
2820,1110,1,,28749.6,GATEWAY,PAID,2024-02-26 03:01:16,TX-4SRTRBM47F3H
2821,896,2,2,42688.8,CARD,PAID,2025-07-28 15:32:46,TX-ZHN6MH3LR1U6
2822,1084,2,4,89646.48,CARD,REFUNDED,2025-06-26 19:44:16,TX-TFJUM1Q9DVOJ
2823,463,1,,44188.8,CARD,PAID,2024-12-18 14:52:21,TX-DTH2Y1RRNNG5
2824,1090,1,,72774.0,CARD,PAID,2024-03-27 08:54:22,TX-KEQOBB3B6TF9
2825,462,2,2,86394.0,CASH,PAID,2024-12-16 07:08:27,TX-21PJOS6DXDXF
2826,918,2,3,17242.5,TRANSFER,PAID,2024-07-16 07:59:17,TX-T5A5UQ45AY5L
2827,717,1,,18687.0,CARD,FAILED,,
2828,1418,2,4,54450.0,CARD,PAID,2024-10-05 20:43:57,TX-RLFGV5FASBTX
2829,1083,2,2,43560.0,TRANSFER,FAILED,,
2830,444,2,4,39930.0,TRANSFER,PAID,2025-05-13 07:46:21,TX-STQAB9OFE2K6
2831,411,1,,36783.6,CARD,PAID,2024-09-17 09:58:02,TX-82LPFDMGYSKK
2832,183,1,,39315.0,CARD,PAID,2024-09-15 13:58:25,TX-G9AR99V9Z81A
2833,414,1,,13968.0,CARD,PAID,2024-12-25 22:49:31,TX-QD1TO9WXUKEX
2834,19,1,,17535.0,GATEWAY,PAID,2024-04-08 07:05:07,TX-NZ8X24DIO0I7
2835,276,1,,48327.0,CARD,PAID,2024-07-04 21:21:15,TX-DPI3UZ0GVM1F
2836,798,1,,47020.2,CARD,PAID,2025-02-26 16:10:45,TX-KG2IIC23OSUY
2837,1384,1,,130055.4,GATEWAY,PAID,2025-09-28 10:55:07,TX-AXYHIL6V0PWV
2838,757,2,3,118102.05,CASH,PAID,2025-06-05 15:18:14,TX-EO8TVCJI3R38
2839,961,2,4,47916.0,CARD,FAILED,,
2840,1111,2,4,45738.0,CASH,FAILED,,
2841,624,1,,50205.0,CARD,PAID,2024-11-04 01:40:21,TX-MD9ENV2EH2YO
2842,1300,1,,13968.0,CARD,PAID,2025-08-07 09:01:31,TX-M3JG43D45R30
2843,183,2,2,34303.5,CASH,PAID,2025-05-11 17:42:53,TX-SSDMJJCHT8LH
2844,448,1,,53578.8,CARD,REFUNDED,2025-02-11 19:58:22,TX-TP4SDANUNW0N
2845,768,1,,18351.75,CARD,PAID,2025-09-20 00:44:09,TX-W0HUNPEB5OZN
2846,85,2,4,57172.5,TRANSFER,PAID,2024-07-11 06:03:10,TX-0LWAQX63TNEJ
2847,1103,1,,37800.0,CARD,PAID,2024-10-08 11:48:46,TX-BIHTQX6Y51G4
2848,472,1,,19350.0,CARD,PAID,2024-05-03 08:15:21,TX-DMP10BLLZS56
2849,2,1,,15420.0,GATEWAY,PAID,2025-08-27 14:16:25,TX-EH1JUU4SMO1C
2850,1003,1,,54561.0,CARD,PAID,2024-02-25 22:12:10,TX-FHVL85HFNEPJ
2851,69,2,2,41382.0,CASH,PAID,2025-07-01 03:07:51,TX-TYRM314L5RWJ
2852,310,1,,44460.0,CARD,PAID,2025-01-22 03:54:25,TX-LTG6KMDVH8XA
2853,639,2,2,14229.6,TRANSFER,FAILED,,
2854,159,1,,33570.0,GATEWAY,PAID,2025-05-17 04:15:46,TX-3B61KPFIIA9U
2855,388,1,,16746.0,CARD,PAID,2025-05-09 19:17:19,TX-939C51O0BN4Z
2856,870,1,,36183.6,GATEWAY,PAID,2024-12-20 13:51:29,TX-GDZCVT2XBDDD
2857,551,1,,40404.0,GATEWAY,PAID,2025-06-27 14:45:37,TX-1V8YWCIB3AI6
2858,434,1,,115608.0,CARD,PAID,2024-10-07 09:35:45,TX-OHHMV6YVOK7A
2859,810,1,,55350.0,CARD,PAID,2025-09-22 12:48:34,TX-EHHDHLR5E5R0
2860,1320,2,1,58283.28,CARD,PAID,2025-06-25 03:57:59,TX-NHBVOKPDEAF7
2861,634,1,,106805.25,CARD,FAILED,,
2862,334,1,,66540.0,CARD,PAID,2024-09-06 20:08:57,TX-KMKAKE1Z0RLA
2863,495,1,,67919.4,CARD,PAID,2025-07-21 10:36:49,TX-BS7BE85O4RCA
2864,1227,1,,14229.6,GATEWAY,PAID,2024-05-29 07:02:01,TX-FWNHIPLN20GK
2865,637,2,4,43560.0,CARD,PAID,2024-01-08 15:08:19,TX-SV04ELFXJ98M
2866,304,1,,39319.92,GATEWAY,PAID,2024-10-10 08:36:24,TX-WRD7LJC7P9E3
2867,695,1,,116679.9,GATEWAY,PAID,2024-08-22 21:09:28,TX-EMKKZ6BQFQ8I
2868,899,2,2,42688.8,CARD,PAID,2024-07-19 10:24:16,TX-98NSDUATLMH8
