order_key,customer_key,channel_key,store_key,total_amount,order_date
1000002569,1015,2,3.0,15246.0,2025-05-09 08:55:14
1000002570,698,2,2.0,56918.4,2024-12-18 20:25:34
1000002571,860,2,4.0,45099.12,2025-02-10 18:24:39
1000002572,1258,1,,70977.15,2025-01-03 22:08:09
1000002573,1032,1,,52927.5,2024-11-18 11:54:56
1000002574,26,1,,29659.2,2025-09-14 09:11:25
1000002575,268,1,,81486.0,2024-07-27 05:50:06
1000002576,1242,1,,42364.2,2024-05-03 15:03:58
1000002577,393,1,,72600.0,2024-04-06 19:45:07
1000002578,99,2,4.0,13068.0,2024-09-11 18:07:00
1000002579,518,1,,29403.0,2025-09-21 08:06:08
1000002580,420,1,,70673.28,2024-09-06 17:24:59
1000002581,323,2,3.0,45229.8,2024-03-03 06:11:23
1000002582,1359,1,,61956.6,2024-02-23 03:57:02
1000002583,988,1,,56076.0,2025-01-31 07:30:56
1000002584,687,2,3.0,16335.0,2025-02-07 19:51:47
1000002585,395,1,,30240.0,2024-06-24 03:19:35
1000002586,35,2,3.0,31944.0,2024-12-20 01:16:43
1000002587,264,2,2.0,89298.0,2025-03-04 12:56:14
1000002588,1085,1,,27036.0,2024-10-13 14:24:56
1000002589,1023,1,,49905.0,2024-11-12 09:43:53
1000002590,789,1,,100725.0,2025-02-09 13:50:13
1000002591,524,2,2.0,82764.0,2025-07-20 10:31:52
1000002592,189,1,,55103.4,2024-06-15 04:12:56
1000002593,806,2,4.0,59895.0,2025-05-24 08:48:18
1000002594,1241,1,,55950.0,2024-09-24 00:22:39
1000002595,1210,1,,33870.0,2024-02-08 21:14:32
1000002596,1034,1,,49234.5,2025-06-26 15:56:02
1000002597,653,2,1.0,34485.0,2025-06-22 13:53:07
1000002598,662,2,1.0,14520.0,2024-04-20 01:51:51
1000002599,726,2,3.0,36300.0,2024-10-07 17:49:11
1000002600,1306,1,,56029.05,2025-02-16 10:47:43
1000002601,1383,2,3.0,79497.0,2024-05-25 05:08:37
1000002602,489,1,,18142.5,2025-07-30 13:21:25
1000002603,1476,1,,91831.5,2025-07-05 16:24:43
1000002604,90,2,3.0,27588.0,2024-05-24 04:53:20
1000002605,938,1,,37500.0,2024-01-18 21:57:57
1000002606,1239,1,,16872.0,2024-01-15 00:06:43
1000002607,594,2,4.0,35574.0,2024-08-04 13:24:40
1000002608,1277,2,4.0,43124.4,2024-06-17 09:55:39
1000002609,1386,1,,42882.0,2025-08-21 02:26:06
1000002610,88,1,,27636.0,2024-11-05 16:19:19
1000002611,1274,1,,133399.68,2024-10-29 07:00:45
1000002612,1083,2,2.0,28459.2,2025-07-18 09:32:55
1000002613,405,1,,14268.0,2024-08-16 18:31:01
1000002614,1206,2,1.0,43981.08,2025-02-17 14:09:30
1000002615,427,1,,41382.0,2024-09-25 13:03:33
1000002616,1230,1,,66240.0,2025-09-15 00:02:47
1000002617,119,2,3.0,66429.0,2025-05-19 07:07:00
1000002618,1305,1,,30540.0,2024-06-19 05:43:45
1000002619,1274,2,3.0,12414.6,2025-09-18 11:27:19
1000002620,77,1,,36837.0,2024-03-21 10:52:39
1000002621,136,1,,33628.08,2025-04-11 19:55:49
1000002622,782,2,2.0,46554.75,2024-03-15 00:28:38
1000002623,293,1,,48457.68,2024-07-18 01:50:26
1000002624,481,2,3.0,39204.0,2024-11-04 08:56:16
1000002625,593,1,,17172.0,2025-02-02 07:35:35
1000002626,617,1,,84390.0,2024-05-21 19:07:47
1000002627,1021,2,1.0,36300.0,2024-11-06 07:08:42
1000002628,382,2,2.0,43124.4,2024-04-11 16:52:10
1000002629,1356,2,4.0,15972.0,2024-11-01 23:57:21
1000002630,464,1,,58191.0,2025-05-12 14:52:21
1000002631,618,1,,39433.5,2024-01-27 12:05:35
1000002632,950,2,3.0,57281.4,2024-10-22 03:43:34
1000002633,1371,2,1.0,42688.8,2024-06-07 01:00:11
1000002634,1007,2,2.0,63234.6,2024-02-22 18:11:42
1000002635,48,1,,46957.68,2025-04-24 20:20:04
1000002636,1231,2,2.0,54450.0,2024-12-09 12:35:54
1000002637,1143,2,2.0,65340.0,2024-06-28 16:56:36
1000002638,1374,2,3.0,26136.0,2025-02-27 11:38:33
1000002639,1014,1,,52655.25,2024-11-09 05:53:01
1000002640,1161,1,,15294.0,2024-12-09 08:00:02
1000002641,423,1,,40104.0,2024-06-03 01:31:03
1000002642,52,1,,39615.0,2024-01-10 18:12:11
1000002643,1112,1,,44600.28,2025-07-27 09:22:13
1000002644,1046,1,,36474.0,2024-09-01 12:26:03
1000002645,555,2,3.0,96049.8,2024-12-26 05:50:54
1000002646,24,1,,35385.0,2025-02-22 07:26:58
1000002647,506,2,2.0,27588.0,2024-05-11 00:13:39
1000002648,1211,1,,41894.64,2024-12-02 11:23:05
1000002649,859,1,,57891.0,2024-07-17 23:10:32
1000002650,1376,1,,15901.5,2024-11-10 06:54:49
1000002651,83,2,1.0,76738.2,2025-06-04 23:44:14
1000002652,284,1,,40704.0,2025-08-30 19:31:55
1000002653,517,2,1.0,13794.0,2025-02-02 16:55:46
1000002654,521,2,1.0,51727.5,2024-04-06 16:46:25
1000002655,585,1,,81849.0,2024-01-26 21:23:44
1000002656,282,2,3.0,53361.0,2024-08-12 02:04:34
1000002657,1234,2,1.0,30346.8,2025-05-09 17:54:54
1000002658,1350,2,4.0,102583.8,2024-06-02 04:21:06
1000002659,31,1,,97794.3,2025-05-04 11:09:03
1000002660,1356,1,,33570.0,2024-12-24 21:02:16
1000002661,1392,1,,26513.28,2025-03-14 08:32:42
1000002662,702,2,4.0,32016.6,2025-04-19 06:44:49
1000002663,1414,1,,15720.0,2024-01-21 03:58:44
1000002664,216,1,,35203.5,2024-07-22 06:07:37
1000002665,87,1,,17968.5,2025-02-24 03:11:06
1000002666,173,2,2.0,36300.0,2024-08-03 11:51:10
1000002667,767,2,2.0,16008.3,2024-02-02 18:24:01
1000002668,49,1,,94672.5,2025-09-27 12:35:56
1000002669,706,1,,61095.0,2025-01-03 03:05:06
1000002670,1456,1,,48453.0,2024-12-15 12:09:39
1000002671,87,2,1.0,25613.28,2025-09-18 01:05:31
1000002672,1066,2,3.0,37243.8,2025-03-03 15:19:34
1000002673,1398,2,3.0,13068.0,2024-05-04 21:55:44
1000002674,544,1,,79134.0,2024-09-11 07:26:58
1000002675,135,1,,35385.0,2024-05-11 14:07:27
1000002676,806,1,,36774.0,2025-01-06 17:04:00
1000002677,1230,1,,43734.0,2025-05-04 07:51:36
1000002678,995,1,,79932.6,2024-03-05 01:41:15
1000002679,629,2,1.0,42688.8,2025-04-27 04:54:58
1000002680,1312,1,,18142.5,2024-06-30 04:24:14
1000002681,1339,1,,48090.0,2025-02-01 22:04:20
1000002682,1172,2,3.0,18104.62,2024-11-22 14:31:19
1000002683,1064,2,3.0,13068.0,2024-01-13 19:31:00
1000002684,913,2,2.0,16335.0,2025-08-05 02:13:55
1000002685,295,1,,54450.0,2025-07-04 01:24:22
1000002686,461,1,,53361.0,2024-10-25 15:44:46
1000002687,326,1,,104935.8,2025-06-27 18:23:49
1000002688,971,1,,76631.4,2024-04-03 13:01:59
1000002689,70,2,4.0,39131.4,2024-06-17 20:31:49
1000002690,415,1,,17242.5,2024-03-03 09:35:05
1000002691,292,2,3.0,17242.5,2024-03-05 14:23:18
1000002692,717,1,,57818.4,2025-09-17 00:40:30
1000002693,904,1,,84109.2,2025-08-31 10:11:15
1000002694,437,1,,82466.1,2025-09-21 19:03:08
1000002695,1396,2,3.0,31036.5,2025-08-21 08:11:24
1000002696,393,1,,37200.0,2025-06-07 11:16:51
1000002697,1289,1,,86386.5,2025-09-23 10:40:08
1000002698,394,2,3.0,13068.0,2024-07-04 03:00:05
1000002699,1413,2,2.0,71148.0,2024-12-08 19:47:59
1000002700,1157,2,1.0,55902.0,2024-08-17 07:27:15
1000002701,1308,1,,77647.8,2025-09-12 15:53:00
1000002702,628,1,,13314.6,2024-10-08 11:50:10
1000002703,317,1,,55513.88,2024-12-07 16:02:40
1000002704,55,2,1.0,58697.1,2024-07-08 15:19:17
1000002705,339,2,1.0,51618.6,2025-07-20 18:55:37
1000002706,1277,1,,49624.2,2024-12-20 06:30:31
1000002707,823,1,,43588.8,2024-04-04 13:12:08
1000002708,272,1,,43560.0,2024-03-17 15:23:01
1000002709,1147,1,,61303.2,2024-07-04 06:07:39
1000002710,594,2,1.0,26136.0,2025-01-09 18:12:54
1000002711,639,1,,29649.6,2024-12-16 13:57:41
1000002712,172,1,,18676.35,2025-09-06 14:32:19
1000002713,1182,1,,19057.5,2025-08-31 23:10:31
1000002714,35,1,,21165.0,2025-02-03 11:02:51
1000002715,572,2,1.0,43287.75,2024-02-16 20:39:46
1000002716,816,1,,43753.2,2025-01-25 12:53:48
1000002717,359,1,,67881.0,2024-06-10 01:45:48
1000002718,272,1,,52163.1,2025-05-22 05:43:36
1000002719,402,2,4.0,12806.64,2025-06-22 10:33:02
1000002720,1137,1,,27442.8,2024-03-23 04:32:44
1000002721,1267,2,3.0,106359.0,2024-06-14 01:58:01
1000002722,603,1,,44760.0,2024-11-16 18:02:42
1000002723,606,2,4.0,26136.0,2024-09-15 04:51:29
1000002724,1268,1,,37500.0,2024-12-14 11:16:34
1000002725,1393,1,,15246.0,2025-08-16 19:43:14
1000002726,1486,1,,58697.1,2025-07-10 09:57:03
1000002727,1453,1,,16335.0,2025-04-13 07:30:28
1000002728,1352,1,,28488.0,2024-11-23 23:36:55
1000002729,1357,2,1.0,41382.0,2024-04-03 21:04:39
1000002730,725,2,1.0,13794.0,2025-01-20 23:59:22
1000002731,260,2,3.0,39131.4,2025-09-09 21:39:47
1000002732,378,2,3.0,76230.0,2025-02-02 06:45:53
1000002733,1425,1,,101315.4,2025-01-17 12:07:01
1000002734,85,1,,97465.5,2024-07-06 07:41:29
1000002735,1313,2,3.0,53905.5,2025-09-09 18:56:28
1000002736,704,2,4.0,69696.0,2025-01-18 23:14:15
1000002737,1133,2,2.0,50965.2,2024-10-14 15:59:35
1000002738,176,1,,83036.25,2025-02-23 16:03:02
1000002739,264,1,,41594.64,2024-07-10 06:04:30
1000002740,882,2,1.0,55030.8,2024-05-21 02:19:57
1000002741,529,1,,74498.25,2025-09-07 10:40:31
1000002742,511,2,1.0,44104.5,2024-07-02 06:57:25
1000002743,1192,2,4.0,49005.0,2024-10-26 14:07:34
1000002744,866,2,2.0,37352.7,2025-06-09 17:05:21
1000002745,147,1,,42882.0,2025-03-26 22:02:59
1000002746,846,2,2.0,45738.0,2024-01-14 08:56:01
1000002747,487,1,,79525.8,2025-04-25 01:58:44
1000002748,1252,2,4.0,43269.6,2024-11-08 19:28:24
1000002749,746,2,1.0,115782.48,2024-11-10 06:43:04
1000002750,760,1,,38443.8,2025-08-01 19:58:25
1000002751,414,2,1.0,45287.88,2025-08-08 04:57:32
1000002752,180,2,3.0,92565.0,2024-06-06 06:06:16
1000002753,369,1,,99628.74,2024-06-24 02:03:40
1000002754,1391,1,,51262.62,2024-12-10 18:43:11
1000002755,1181,1,,16146.0,2024-06-23 02:13:24
1000002756,841,1,,18142.5,2024-07-28 16:09:34
1000002757,282,1,,40404.0,2025-03-28 03:34:11
1000002758,1491,1,,55894.5,2024-06-23 13:18:46
1000002759,787,2,2.0,53361.0,2024-08-25 22:38:27
1000002760,484,2,2.0,36300.0,2025-06-20 20:54:10
1000002761,559,1,,77321.1,2025-07-28 09:04:49
1000002762,872,1,,43588.8,2025-05-26 07:27:26
1000002763,568,1,,19350.0,2025-04-11 18:26:16
1000002764,578,2,1.0,29040.0,2025-09-01 16:19:34
1000002765,291,2,1.0,26136.0,2024-03-10 13:10:31
1000002766,549,1,,39619.92,2025-02-19 09:25:05
1000002767,511,1,,40704.0,2024-06-15 09:32:42
1000002768,185,1,,40404.0,2025-04-11 08:31:53
1000002769,575,2,3.0,51727.5,2025-03-07 04:28:51
1000002770,798,1,,48924.9,2024-06-04 01:32:22
1000002771,1108,1,,55650.0,2024-11-15 07:47:01
1000002772,1145,2,3.0,78988.8,2024-04-06 04:40:22
1000002773,1421,1,,30603.0,2025-05-06 22:52:22
1000002774,613,1,,53678.62,2025-01-26 05:18:00
1000002775,67,2,1.0,53361.0,2025-04-10 19:56:32
1000002776,415,1,,58100.25,2025-06-23 10:13:47
1000002777,1101,2,2.0,26136.0,2024-03-20 07:52:40
1000002778,939,1,,48024.9,2025-04-09 06:02:33
1000002779,700,1,,46938.0,2024-10-05 19:09:40
1000002780,258,1,,27036.0,2025-02-25 03:55:50
1000002781,623,1,,65378.4,2025-06-15 17:43:24
1000002782,164,1,,52272.0,2025-05-12 10:03:03
1000002783,684,2,2.0,14520.0,2025-02-19 00:35:54
1000002784,271,2,4.0,43451.1,2025-04-09 11:17:49
1000002785,816,2,4.0,14483.7,2024-10-18 15:24:03
1000002786,1449,2,3.0,17787.0,2024-08-15 20:20:42
1000002787,1293,1,,18442.5,2025-05-31 09:32:52
1000002788,1097,1,,18987.0,2025-07-11 21:09:21
1000002789,1184,2,1.0,14374.8,2024-01-14 06:02:21
1000002790,877,2,4.0,82038.0,2024-07-12 19:27:33
1000002791,475,2,3.0,18150.0,2024-05-31 02:27:35
1000002792,1287,2,2.0,70694.25,2025-05-10 18:08:19
1000002793,1113,1,,32055.0,2025-03-15 22:08:09
1000002794,1048,1,,31846.8,2025-09-15 14:54:10
1000002795,300,1,,37200.0,2025-08-25 21:17:17
1000002796,175,1,,33870.0,2025-01-08 12:38:25
1000002797,514,1,,42862.8,2025-03-17 10:08:17
1000002798,1448,1,,29359.2,2024-04-28 06:51:49
1000002799,1361,2,1.0,19565.7,2025-09-02 19:10:14
1000002800,883,2,4.0,26136.0,2024-06-01 23:01:50
1000002801,302,2,1.0,27588.0,2024-12-08 10:30:24
1000002802,638,1,,45465.75,2024-07-01 20:34:08
1000002803,537,1,,16020.0,2025-08-05 23:39:31
1000002804,922,1,,18966.75,2024-10-05 10:01:05
1000002805,740,2,3.0,13794.0,2024-12-08 08:56:44
1000002806,1474,1,,43560.0,2024-08-02 17:27:18
1000002807,1234,1,,45912.0,2025-01-11 14:09:03
1000002808,1095,1,,86822.1,2024-12-25 12:21:21
1000002809,610,1,,91804.8,2024-06-16 22:05:52
1000002810,1326,2,1.0,13068.0,2025-05-11 06:10:52
1000002811,1267,1,,40104.0,2025-03-09 12:10:34
1000002812,694,2,2.0,32670.0,2025-02-16 10:40:04
1000002813,373,2,3.0,45738.0,2024-03-25 11:30:22
1000002814,1068,1,,85297.5,2024-12-17 11:17:24
1000002815,1209,1,,56222.25,2024-04-19 07:10:20
1000002816,1370,1,,26513.28,2024-08-07 01:40:11
1000002817,357,2,2.0,13068.0,2024-11-14 11:24:04
1000002818,1071,1,,17235.0,2025-09-04 18:16:48
1000002819,1110,1,,28749.6,2024-02-23 05:01:16
1000002820,896,2,2.0,42688.8,2025-07-27 12:32:46
1000002821,1084,2,4.0,89646.48,2025-06-24 17:44:16
1000002822,463,1,,44188.8,2024-12-15 14:52:21
1000002823,1090,1,,72774.0,2024-03-24 22:54:22
1000002824,462,2,2.0,86394.0,2024-12-13 21:08:27
1000002825,918,2,3.0,17242.5,2024-07-15 16:59:17
1000002826,717,1,,18687.0,2024-05-26 08:37:00
1000002827,1418,2,4.0,54450.0,2024-10-02 22:43:57
1000002828,1083,2,2.0,43560.0,2025-09-03 12:41:40
1000002829,444,2,4.0,39930.0,2025-05-12 12:46:21
1000002830,411,1,,36783.6,2024-09-17 00:58:02
1000002831,183,1,,39315.0,2024-09-12 19:58:25
1000002832,414,1,,13968.0,2024-12-25 04:49:31
1000002833,19,1,,17535.0,2024-04-07 13:05:07
1000002834,276,1,,48327.0,2024-07-03 01:21:15
1000002835,798,1,,47020.2,2025-02-26 02:10:45
1000002836,1384,1,,130055.4,2025-09-26 10:55:07
1000002837,757,2,3.0,118102.05,2025-06-02 23:18:14
1000002838,961,2,4.0,47916.0,2024-06-07 07:28:42
1000002839,1111,2,4.0,45738.0,2024-12-23 09:57:06
1000002840,624,1,,50205.0,2024-11-02 12:40:21
1000002841,1300,1,,13968.0,2025-08-04 13:01:31
1000002842,183,2,2.0,34303.5,2025-05-08 18:42:53
1000002843,448,1,,53578.8,2025-02-10 07:58:22
1000002844,768,1,,18351.75,2025-09-18 04:44:09
1000002845,85,2,4.0,57172.5,2024-07-11 04:03:10
1000002846,1103,1,,37800.0,2024-10-08 03:48:46
1000002847,472,1,,19350.0,2024-05-02 21:15:21
1000002848,2,1,,15420.0,2025-08-24 19:16:25
1000002849,1003,1,,54561.0,2024-02-24 18:12:10
1000002850,69,2,2.0,41382.0,2025-06-29 13:07:51
1000002851,310,1,,44460.0,2025-01-21 10:54:25
1000002852,639,2,2.0,14229.6,2025-05-28 15:25:25
1000002853,159,1,,33570.0,2025-05-15 08:15:46
1000002854,388,1,,16746.0,2025-05-09 07:17:19
1000002855,870,1,,36183.6,2024-12-18 16:51:29
1000002856,551,1,,40404.0,2025-06-27 10:45:37
1000002857,434,1,,115608.0,2024-10-04 20:35:45
1000002858,810,1,,55350.0,2025-09-20 14:48:34
1000002859,1320,2,1.0,58283.28,2025-06-25 00:57:59
1000002860,634,1,,106805.25,2025-07-22 03:41:42
1000002861,334,1,,66540.0,2024-09-05 05:08:57
1000002862,495,1,,67919.4,2025-07-20 07:36:49
1000002863,1227,1,,14229.6,2024-05-28 09:02:01
1000002864,637,2,4.0,43560.0,2024-01-06 16:08:19
1000002865,304,1,,39319.92,2024-10-09 21:36:24
1000002866,695,1,,116679.9,2024-08-21 20:09:28
1000002867,899,2,2.0,42688.8,2024-07-19 07:24:16
1000002868,1296,1,,33216.6,2024-01-28 11:31:35
1000002869,94,2,1.0,82764.0,2024-04-22 13:52:22
1000002870,820,2,4.0,13794.0,2025-03-02 08:51:06
1000002871,618,2,4.0,38115.0,2024-02-22 18:54:49
1000002872,1327,1,,65151.0,2025-02-03 13:02:51
1000002873,4,1,,19650.0,2025-02-16 10:47:26
1000002874,1131,1,,15294.0,2025-09-06 18:39:28
1000002875,635,1,,35203.5,2024-04-16 02:50:24
1000002876,1458,1,,16335.0,2025-07-08 12:12:34
1000002877,612,1,,79254.6,2025-09-02 02:58:38
1000002878,802,1,,60475.8,2025-09-12 05:50:54
1000002879,378,1,,85297.5,2024-09-29 22:27:23
1000002880,895,2,2.0,19565.7,2025-07-14 05:45:15
1000002881,1171,2,4.0,41382.0,2025-07-15 12:41:39
1000002882,812,2,2.0,34485.0,2024-09-01 01:56:00
1000002883,334,1,,68800.2,2025-03-03 10:05:04
1000002884,204,1,,58334.1,2024-08-25 14:46:02
1000002885,77,2,1.0,46554.75,2025-04-14 00:32:47
1000002886,1409,2,2.0,66610.5,2024-08-23 10:55:01
1000002887,700,1,,32805.12,2025-07-20 13:50:22
1000002888,442,2,4.0,46554.75,2025-06-25 01:14:44
1000002889,562,1,,42282.0,2025-06-11 19:21:43
1000002890,184,1,,38143.8,2024-07-19 16:54:51
1000002891,1195,2,4.0,30129.0,2025-02-11 02:51:41
1000002892,1357,2,4.0,87011.1,2025-08-06 01:54:35
1000002893,808,1,,101551.35,2024-10-07 05:03:29
1000002894,175,1,,58372.5,2024-03-09 09:24:19
1000002895,1042,1,,45004.5,2025-06-27 05:44:12
1000002896,384,2,3.0,16335.0,2025-06-28 09:49:19
1000002897,46,2,2.0,64414.35,2024-02-13 14:24:55
1000002898,185,2,2.0,68062.5,2025-04-26 06:35:36
1000002899,275,1,,33870.0,2024-05-31 22:10:26
1000002900,749,1,,54488.4,2024-05-04 11:04:02
1000002901,54,1,,67677.48,2024-07-02 07:09:25
1000002902,192,1,,25729.2,2025-03-27 06:02:54
1000002903,707,2,2.0,30492.0,2024-10-06 17:11:27
1000002904,502,2,2.0,35574.0,2025-01-26 10:08:48
1000002905,67,2,1.0,28720.56,2024-04-12 07:17:47
1000002906,1198,1,,65877.0,2024-08-22 07:53:52
1000002907,334,2,2.0,47716.35,2024-08-26 17:39:24
1000002908,686,2,2.0,36300.0,2024-10-10 08:10:39
1000002909,1406,2,1.0,18150.0,2025-03-12 12:19:34
1000002910,1168,1,,49416.0,2024-09-10 09:05:35
1000002911,1458,2,1.0,43560.0,2024-06-02 08:09:00
1000002912,822,2,3.0,13794.0,2024-10-27 21:54:37
1000002913,916,1,,38419.92,2024-09-28 04:41:10
1000002914,129,2,4.0,13068.0,2024-03-14 22:17:28
1000002915,952,2,4.0,17787.0,2024-03-23 02:48:46
1000002916,1153,2,4.0,51110.4,2024-07-22 10:20:04
1000002917,1441,1,,83601.0,2025-07-06 16:44:44
1000002918,399,2,3.0,29040.0,2024-01-29 13:37:58
1000002919,884,2,2.0,17242.5,2024-02-15 18:33:49
1000002920,503,1,,33570.0,2025-03-10 17:19:04
1000002921,53,2,4.0,13794.0,2024-08-05 04:48:32
1000002922,1206,1,,57646.5,2025-02-22 23:01:44
1000002923,591,2,3.0,54450.0,2025-04-25 14:47:57
1000002924,40,1,,29893.05,2025-06-11 07:44:18
1000002925,596,2,4.0,29403.0,2024-01-21 11:12:44
1000002926,832,1,,40404.0,2024-01-30 21:05:39
1000002927,542,1,,110997.9,2024-10-08 21:26:23
1000002928,748,2,1.0,27036.24,2024-06-10 15:48:09
1000002929,760,2,1.0,49005.0,2024-03-12 11:42:28
1000002930,1272,2,1.0,37243.8,2025-03-28 07:19:30
1000002931,1330,2,2.0,15972.0,2025-01-31 16:33:45
1000002932,984,1,,18987.0,2025-04-08 18:44:36
1000002933,1208,1,,44941.5,2025-05-16 11:57:53
1000002934,623,2,1.0,89597.47,2025-04-02 22:24:05
1000002935,1056,1,,30603.0,2024-12-04 22:25:30
1000002936,953,1,,39315.0,2024-05-15 04:46:21
1000002937,687,2,4.0,14941.08,2025-02-20 03:16:55
1000002938,722,2,1.0,48024.9,2024-11-16 14:38:43
1000002939,39,1,,49005.0,2024-09-02 16:54:48
1000002940,1035,1,,26813.28,2024-09-26 22:10:15
1000002941,1245,1,,14229.6,2025-06-11 03:38:34
1000002942,892,1,,31082.16,2024-02-24 17:16:33
1000002943,1246,1,,35884.65,2024-10-04 15:40:38
1000002944,1271,2,4.0,16335.0,2024-01-28 20:42:19
1000002945,1418,1,,18442.5,2024-08-15 01:52:43
1000002946,1256,1,,46720.2,2024-07-14 15:19:46
1000002947,1061,2,1.0,39131.4,2025-06-29 01:27:11
1000002948,743,2,4.0,16335.0,2025-01-21 23:52:02
1000002949,1050,1,,84942.0,2025-09-24 13:24:34
1000002950,1028,1,,44351.1,2025-06-24 03:07:17
1000002951,920,1,,49005.0,2024-08-07 19:45:14
1000002952,1208,1,,80767.5,2024-10-30 00:19:00
1000002953,489,1,,36837.0,2025-09-27 07:57:11
1000002954,1272,2,3.0,13068.0,2024-09-01 17:50:05
1000002955,1079,1,,28788.0,2024-08-25 12:15:52
1000002956,346,2,3.0,34485.0,2025-02-21 05:09:22
1000002957,253,1,,19650.0,2024-03-07 08:15:50
1000002958,428,2,1.0,49803.6,2024-09-09 12:41:47
1000002959,312,2,1.0,13794.0,2025-06-13 13:07:11
1000002960,441,1,,19050.0,2025-08-30 19:39:32
1000002961,658,2,3.0,41382.0,2025-09-14 13:52:26
1000002962,179,1,,36474.0,2024-02-04 08:22:59
1000002963,944,1,,44721.6,2024-02-08 14:56:28
1000002964,739,1,,15683.7,2025-04-22 01:09:07
1000002965,1298,1,,61848.75,2025-04-29 06:07:14
1000002966,18,2,3.0,54450.0,2024-01-09 22:14:19
1000002967,615,2,1.0,17242.5,2024-02-01 10:44:48
1000002968,421,2,3.0,48024.9,2025-08-01 09:23:27
1000002969,584,1,,67629.0,2024-09-08 06:18:15
1000002970,173,1,,58072.5,2025-09-22 08:32:19
1000002971,928,1,,18142.5,2025-05-10 15:24:48
1000002972,1351,2,2.0,13068.0,2025-05-25 12:45:57
1000002973,555,1,,20166.75,2025-06-12 20:39:55
1000002974,61,1,,52627.5,2025-02-05 00:46:21
1000002975,840,1,,53227.5,2024-11-14 19:10:47
1000002976,928,1,,18142.5,2025-06-28 06:08:19
1000002977,511,2,3.0,27588.0,2025-04-18 13:29:37
1000002978,1068,1,,36183.6,2024-02-09 16:05:55
1000002979,409,1,,29949.6,2024-09-03 12:33:19
1000002980,487,1,,42582.0,2024-01-04 13:17:00
1000002981,1188,2,1.0,29403.0,2025-08-10 04:41:27
1000002982,157,1,,13706.64,2024-06-05 03:54:56
1000002983,747,2,1.0,53905.5,2025-09-16 02:33:39
1000002984,914,2,4.0,41382.0,2024-06-18 09:07:38
1000002985,197,1,,77682.0,2024-04-28 17:08:59
1000002986,294,1,,16418.25,2024-06-30 07:59:52
1000002987,1411,1,,27336.0,2024-12-25 15:14:31
1000002988,639,1,,33870.0,2024-02-14 23:35:48
1000002989,471,2,3.0,54450.0,2025-02-05 00:03:51
1000002990,559,1,,42688.8,2024-07-06 11:45:37
1000002991,690,1,,77591.25,2024-10-23 16:14:18
1000002992,469,1,,58408.8,2024-12-21 01:27:17
1000002993,214,1,,36300.0,2024-10-06 10:48:22
1000002994,200,1,,40704.0,2024-05-21 18:10:35
1000002995,1062,1,,37500.0,2024-08-10 04:21:00
1000002996,224,2,2.0,45012.0,2024-05-08 13:07:25
1000002997,672,1,,37500.0,2024-03-31 04:10:08
1000002998,335,1,,82875.0,2024-03-06 15:16:08
1000002999,924,2,3.0,44812.35,2024-01-27 09:35:53
1000003000,152,1,,14694.0,2024-09-14 10:40:36
1000003001,1281,2,3.0,67518.0,2024-02-16 18:00:12
1000003002,611,2,3.0,65811.9,2024-05-14 00:11:31
1000003003,1324,1,,40404.0,2024-04-30 00:57:44
1000003004,771,1,,41710.8,2025-08-07 15:49:56
1000003005,900,1,,70170.0,2025-04-16 04:29:22
1000003006,270,1,,40607.28,2025-06-29 18:07:32
1000003007,40,1,,30603.0,2025-01-21 18:10:32
1000003008,28,1,,75518.28,2024-09-22 14:16:39
1000003009,1342,1,,14268.0,2025-08-10 01:41:29
1000003010,1270,1,,19576.35,2024-03-13 23:15:21
1000003011,346,1,,42582.0,2025-02-06 07:30:02
1000003012,104,2,4.0,39204.0,2024-01-02 03:10:04
1000003013,607,1,,19050.0,2025-02-26 23:02:09
1000003014,1375,2,4.0,13721.4,2024-05-10 06:17:39
1000003015,1056,2,2.0,52272.0,2025-04-25 10:12:04
1000003016,194,1,,81822.3,2024-12-17 12:24:12
1000003017,1197,1,,52990.5,2025-03-14 22:04:59
1000003018,860,1,,44651.1,2024-02-11 02:47:26
1000003019,267,1,,74634.9,2024-02-14 07:50:47
1000003020,231,2,2.0,13068.0,2025-07-19 08:30:42
1000003021,1025,1,,47754.75,2025-06-21 23:51:06
1000003022,103,1,,84530.28,2024-02-14 09:01:11
1000003023,704,2,1.0,84488.25,2025-05-29 07:20:26
1000003024,785,1,,16141.08,2024-01-01 10:33:55
1000003025,1054,1,,28715.4,2025-04-16 09:59:56
1000003026,800,2,2.0,17242.5,2025-01-26 14:15:47
1000003027,1266,1,,39930.0,2024-04-19 05:07:21
1000003028,1387,1,,44651.1,2024-04-20 02:16:42
1000003029,1223,2,2.0,34485.0,2025-04-25 00:52:21
1000003030,663,1,,74952.0,2025-05-31 21:45:59
1000003031,161,1,,50205.0,2024-12-11 11:39:24
1000003032,493,2,4.0,32670.0,2024-10-26 12:27:03
1000003033,1099,1,,80697.0,2024-05-09 09:21:23
1000003034,1196,1,,44823.0,2024-08-01 16:25:17
1000003035,1497,2,4.0,42979.2,2024-12-04 07:58:43
1000003036,408,1,,64425.0,2025-06-23 22:20:34
1000003037,61,2,1.0,29040.0,2025-05-19 18:31:34
1000003038,1447,1,,106124.62,2025-03-22 21:24:41
1000003039,514,2,2.0,36209.25,2025-05-23 14:59:43
1000003040,93,1,,71323.05,2025-06-29 02:18:15
